produk_id,sku,nama_produk,kategori,harga,stok,supplier,aktif
1335,SKU01335,Produk Simulasi 1335,Hobi,187895,195,Nusantara Supply,Y
1336,SKU01336,Produk Simulasi 1336,Elektronik,188032,212,Cipta Grosir,Y
1337,SKU01337,Produk Simulasi 1337,Rumah Tangga,188169,229,Sinar Distribusi,Y
1338,SKU01338,Produk Simulasi 1338,Fashion,188306,246,Mitra Dagang,Y
1339,SKU01339,Produk Simulasi 1339,ATK,188443,263,Global Retail,N
1340,SKU01340,Produk Simulasi 1340,Makanan,188580,280,Nusantara Supply,Y
1341,SKU01341,Produk Simulasi 1341,Minuman,188717,297,Cipta Grosir,Y
1342,SKU01342,Produk Simulasi 1342,Kesehatan,188854,314,Sinar Distribusi,Y
1343,SKU01343,Produk Simulasi 1343,Hobi,188991,331,Mitra Dagang,Y
1344,SKU01344,Produk Simulasi 1344,Elektronik,189128,348,Global Retail,Y
1345,SKU01345,Produk Simulasi 1345,Rumah Tangga,189265,365,Nusantara Supply,Y
1346,SKU01346,Produk Simulasi 1346,Fashion,189402,382,Cipta Grosir,Y
1347,SKU01347,Produk Simulasi 1347,ATK,189539,399,Sinar Distribusi,Y
1348,SKU01348,Produk Simulasi 1348,Makanan,189676,416,Mitra Dagang,Y
1349,SKU01349,Produk Simulasi 1349,Minuman,189813,433,Global Retail,Y
1350,SKU01350,Produk Simulasi 1350,Kesehatan,189950,450,Nusantara Supply,Y
1351,SKU01351,Produk Simulasi 1351,Hobi,190087,467,Cipta Grosir,Y
1352,SKU01352,Produk Simulasi 1352,Elektronik,190224,484,Sinar Distribusi,N
1353,SKU01353,Produk Simulasi 1353,Rumah Tangga,190361,1,Mitra Dagang,Y
1354,SKU01354,Produk Simulasi 1354,Fashion,190498,18,Global Retail,Y
1355,SKU01355,Produk Simulasi 1355,ATK,190635,35,Nusantara Supply,Y
1356,SKU01356,Produk Simulasi 1356,Makanan,190772,52,Cipta Grosir,Y
1357,SKU01357,Produk Simulasi 1357,Minuman,190909,69,Sinar Distribusi,Y
1358,SKU01358,Produk Simulasi 1358,Kesehatan,191046,86,Mitra Dagang,Y
1359,SKU01359,Produk Simulasi 1359,Hobi,191183,103,Global Retail,Y
1360,SKU01360,Produk Simulasi 1360,Elektronik,191320,120,Nusantara Supply,Y
1361,SKU01361,Produk Simulasi 1361,Rumah Tangga,191457,137,Cipta Grosir,Y
1362,SKU01362,Produk Simulasi 1362,Fashion,191594,154,Sinar Distribusi,Y
1363,SKU01363,Produk Simulasi 1363,ATK,191731,171,Mitra Dagang,Y
1364,SKU01364,Produk Simulasi 1364,Makanan,191868,188,Global Retail,Y
1365,SKU01365,Produk Simulasi 1365,Minuman,192005,205,Nusantara Supply,N
1366,SKU01366,Produk Simulasi 1366,Kesehatan,192142,222,Cipta Grosir,Y
1367,SKU01367,Produk Simulasi 1367,Hobi,192279,239,Sinar Distribusi,Y
1368,SKU01368,Produk Simulasi 1368,Elektronik,192416,256,Mitra Dagang,Y
1369,SKU01369,Produk Simulasi 1369,Rumah Tangga,192553,273,Global Retail,Y
1370,SKU01370,Produk Simulasi 1370,Fashion,192690,290,Nusantara Supply,Y
1371,SKU01371,Produk Simulasi 1371,ATK,192827,307,Cipta Grosir,Y
1372,SKU01372,Produk Simulasi 1372,Makanan,192964,324,Sinar Distribusi,Y
1373,SKU01373,Produk Simulasi 1373,Minuman,193101,341,Mitra Dagang,Y
1374,SKU01374,Produk Simulasi 1374,Kesehatan,193238,358,Global Retail,Y
1375,SKU01375,Produk Simulasi 1375,Hobi,193375,375,Nusantara Supply,Y
1376,SKU01376,Produk Simulasi 1376,Elektronik,193512,392,Cipta Grosir,Y
1377,SKU01377,Produk Simulasi 1377,Rumah Tangga,193649,409,Sinar Distribusi,Y
1378,SKU01378,Produk Simulasi 1378,Fashion,193786,426,Mitra Dagang,N
1379,SKU01379,Produk Simulasi 1379,ATK,193923,443,Global Retail,Y
1380,SKU01380,Produk Simulasi 1380,Makanan,194060,460,Nusantara Supply,Y
1381,SKU01381,Produk Simulasi 1381,Minuman,194197,477,Cipta Grosir,Y
1382,SKU01382,Produk Simulasi 1382,Kesehatan,194334,494,Sinar Distribusi,Y
1383,SKU01383,Produk Simulasi 1383,Hobi,194471,11,Mitra Dagang,Y
1384,SKU01384,Produk Simulasi 1384,Elektronik,194608,28,Global Retail,Y
1385,SKU01385,Produk Simulasi 1385,Rumah Tangga,194745,45,Nusantara Supply,Y
1386,SKU01386,Produk Simulasi 1386,Fashion,194882,62,Cipta Grosir,Y
1387,SKU01387,Produk Simulasi 1387,ATK,195019,79,Sinar Distribusi,Y
1388,SKU01388,Produk Simulasi 1388,Makanan,195156,96,Mitra Dagang,Y
1389,SKU01389,Produk Simulasi 1389,Minuman,195293,113,Global Retail,Y
1390,SKU01390,Produk Simulasi 1390,Kesehatan,195430,130,Nusantara Supply,Y
1391,SKU01391,Produk Simulasi 1391,Hobi,195567,147,Cipta Grosir,N
1392,SKU01392,Produk Simulasi 1392,Elektronik,195704,164,Sinar Distribusi,Y
1393,SKU01393,Produk Simulasi 1393,Rumah Tangga,195841,181,Mitra Dagang,Y
1394,SKU01394,Produk Simulasi 1394,Fashion,195978,198,Global Retail,Y
1395,SKU01395,Produk Simulasi 1395,ATK,196115,215,Nusantara Supply,Y
1396,SKU01396,Produk Simulasi 1396,Makanan,196252,232,Cipta Grosir,Y
1397,SKU01397,Produk Simulasi 1397,Minuman,196389,249,Sinar Distribusi,Y
1398,SKU01398,Produk Simulasi 1398,Kesehatan,196526,266,Mitra Dagang,Y
1399,SKU01399,Produk Simulasi 1399,Hobi,196663,283,Global Retail,Y
1400,SKU01400,Produk Simulasi 1400,Elektronik,196800,300,Nusantara Supply,Y
1401,SKU01401,Produk Simulasi 1401,Rumah Tangga,196937,317,Cipta Grosir,Y
1402,SKU01402,Produk Simulasi 1402,Fashion,197074,334,Sinar Distribusi,Y
1403,SKU01403,Produk Simulasi 1403,ATK,197211,351,Mitra Dagang,Y
1404,SKU01404,Produk Simulasi 1404,Makanan,197348,368,Global Retail,N
1405,SKU01405,Produk Simulasi 1405,Minuman,197485,385,Nusantara Supply,Y
1406,SKU01406,Produk Simulasi 1406,Kesehatan,197622,402,Cipta Grosir,Y
1407,SKU01407,Produk Simulasi 1407,Hobi,197759,419,Sinar Distribusi,Y
1408,SKU01408,Produk Simulasi 1408,Elektronik,197896,436,Mitra Dagang,Y
1409,SKU01409,Produk Simulasi 1409,Rumah Tangga,198033,453,Global Retail,Y
1410,SKU01410,Produk Simulasi 1410,Fashion,198170,470,Nusantara Supply,Y
1411,SKU01411,Produk Simulasi 1411,ATK,198307,487,Cipta Grosir,Y
1412,SKU01412,Produk Simulasi 1412,Makanan,198444,4,Sinar Distribusi,Y
1413,SKU01413,Produk Simulasi 1413,Minuman,198581,21,Mitra Dagang,Y
1414,SKU01414,Produk Simulasi 1414,Kesehatan,198718,38,Global Retail,Y
1415,SKU01415,Produk Simulasi 1415,Hobi,198855,55,Nusantara Supply,Y
1416,SKU01416,Produk Simulasi 1416,Elektronik,198992,72,Cipta Grosir,Y
1417,SKU01417,Produk Simulasi 1417,Rumah Tangga,199129,89,Sinar Distribusi,N
1418,SKU01418,Produk Simulasi 1418,Fashion,199266,106,Mitra Dagang,Y
1419,SKU01419,Produk Simulasi 1419,ATK,199403,123,Global Retail,Y
1420,SKU01420,Produk Simulasi 1420,Makanan,199540,140,Nusantara Supply,Y
1421,SKU01421,Produk Simulasi 1421,Minuman,199677,157,Cipta Grosir,Y
1422,SKU01422,Produk Simulasi 1422,Kesehatan,199814,174,Sinar Distribusi,Y
1423,SKU01423,Produk Simulasi 1423,Hobi,199951,191,Mitra Dagang,Y
1424,SKU01424,Produk Simulasi 1424,Elektronik,200088,208,Global Retail,Y
1425,SKU01425,Produk Simulasi 1425,Rumah Tangga,200225,225,Nusantara Supply,Y
1426,SKU01426,Produk Simulasi 1426,Fashion,200362,242,Cipta Grosir,Y
1427,SKU01427,Produk Simulasi 1427,ATK,200499,259,Sinar Distribusi,Y
1428,SKU01428,Produk Simulasi 1428,Makanan,200636,276,Mitra Dagang,Y
1429,SKU01429,Produk Simulasi 1429,Minuman,200773,293,Global Retail,Y
1430,SKU01430,Produk Simulasi 1430,Kesehatan,200910,310,Nusantara Supply,N
1431,SKU01431,Produk Simulasi 1431,Hobi,201047,327,Cipta Grosir,Y
1432,SKU01432,Produk Simulasi 1432,Elektronik,201184,344,Sinar Distribusi,Y
1433,SKU01433,Produk Simulasi 1433,Rumah Tangga,201321,361,Mitra Dagang,Y
1434,SKU01434,Produk Simulasi 1434,Fashion,201458,378,Global Retail,Y
1435,SKU01435,Produk Simulasi 1435,ATK,201595,395,Nusantara Supply,Y
1436,SKU01436,Produk Simulasi 1436,Makanan,201732,412,Cipta Grosir,Y
1437,SKU01437,Produk Simulasi 1437,Minuman,201869,429,Sinar Distribusi,Y
1438,SKU01438,Produk Simulasi 1438,Kesehatan,202006,446,Mitra Dagang,Y
1439,SKU01439,Produk Simulasi 1439,Hobi,202143,463,Global Retail,Y
1440,SKU01440,Produk Simulasi 1440,Elektronik,202280,480,Nusantara Supply,Y
1441,SKU01441,Produk Simulasi 1441,Rumah Tangga,202417,497,Cipta Grosir,Y
1442,SKU01442,Produk Simulasi 1442,Fashion,202554,14,Sinar Distribusi,Y
1443,SKU01443,Produk Simulasi 1443,ATK,202691,31,Mitra Dagang,N
1444,SKU01444,Produk Simulasi 1444,Makanan,202828,48,Global Retail,Y
1445,SKU01445,Produk Simulasi 1445,Minuman,202965,65,Nusantara Supply,Y
1446,SKU01446,Produk Simulasi 1446,Kesehatan,203102,82,Cipta Grosir,Y
1447,SKU01447,Produk Simulasi 1447,Hobi,203239,99,Sinar Distribusi,Y
1448,SKU01448,Produk Simulasi 1448,Elektronik,203376,116,Mitra Dagang,Y
1449,SKU01449,Produk Simulasi 1449,Rumah Tangga,203513,133,Global Retail,Y
1450,SKU01450,Produk Simulasi 1450,Fashion,203650,150,Nusantara Supply,Y
1451,SKU01451,Produk Simulasi 1451,ATK,203787,167,Cipta Grosir,Y
1452,SKU01452,Produk Simulasi 1452,Makanan,203924,184,Sinar Distribusi,Y
1453,SKU01453,Produk Simulasi 1453,Minuman,204061,201,Mitra Dagang,Y
1454,SKU01454,Produk Simulasi 1454,Kesehatan,204198,218,Global Retail,Y
1455,SKU01455,Produk Simulasi 1455,Hobi,204335,235,Nusantara Supply,Y
1456,SKU01456,Produk Simulasi 1456,Elektronik,204472,252,Cipta Grosir,N
1457,SKU01457,Produk Simulasi 1457,Rumah Tangga,204609,269,Sinar Distribusi,Y
1458,SKU01458,Produk Simulasi 1458,Fashion,204746,286,Mitra Dagang,Y
1459,SKU01459,Produk Simulasi 1459,ATK,204883,303,Global Retail,Y
1460,SKU01460,Produk Simulasi 1460,Makanan,205020,320,Nusantara Supply,Y
1461,SKU01461,Produk Simulasi 1461,Minuman,205157,337,Cipta Grosir,Y
1462,SKU01462,Produk Simulasi 1462,Kesehatan,205294,354,Sinar Distribusi,Y
1463,SKU01463,Produk Simulasi 1463,Hobi,205431,371,Mitra Dagang,Y
1464,SKU01464,Produk Simulasi 1464,Elektronik,205568,388,Global Retail,Y
1465,SKU01465,Produk Simulasi 1465,Rumah Tangga,205705,405,Nusantara Supply,Y
1466,SKU01466,Produk Simulasi 1466,Fashion,205842,422,Cipta Grosir,Y
1467,SKU01467,Produk Simulasi 1467,ATK,205979,439,Sinar Distribusi,Y
1468,SKU01468,Produk Simulasi 1468,Makanan,206116,456,Mitra Dagang,Y
1469,SKU01469,Produk Simulasi 1469,Minuman,206253,473,Global Retail,N
1470,SKU01470,Produk Simulasi 1470,Kesehatan,206390,490,Nusantara Supply,Y
1471,SKU01471,Produk Simulasi 1471,Hobi,206527,7,Cipta Grosir,Y
1472,SKU01472,Produk Simulasi 1472,Elektronik,206664,24,Sinar Distribusi,Y
1473,SKU01473,Produk Simulasi 1473,Rumah Tangga,206801,41,Mitra Dagang,Y
1474,SKU01474,Produk Simulasi 1474,Fashion,206938,58,Global Retail,Y
1475,SKU01475,Produk Simulasi 1475,ATK,207075,75,Nusantara Supply,Y
1476,SKU01476,Produk Simulasi 1476,Makanan,207212,92,Cipta Grosir,Y
1477,SKU01477,Produk Simulasi 1477,Minuman,207349,109,Sinar Distribusi,Y
1478,SKU01478,Produk Simulasi 1478,Kesehatan,207486,126,Mitra Dagang,Y
1479,SKU01479,Produk Simulasi 1479,Hobi,207623,143,Global Retail,Y
1480,SKU01480,Produk Simulasi 1480,Elektronik,207760,160,Nusantara Supply,Y
1481,SKU01481,Produk Simulasi 1481,Rumah Tangga,207897,177,Cipta Grosir,Y
1482,SKU01482,Produk Simulasi 1482,Fashion,208034,194,Sinar Distribusi,N
1483,SKU01483,Produk Simulasi 1483,ATK,208171,211,Mitra Dagang,Y
1484,SKU01484,Produk Simulasi 1484,Makanan,208308,228,Global Retail,Y
1485,SKU01485,Produk Simulasi 1485,Minuman,208445,245,Nusantara Supply,Y
1486,SKU01486,Produk Simulasi 1486,Kesehatan,208582,262,Cipta Grosir,Y
1487,SKU01487,Produk Simulasi 1487,Hobi,208719,279,Sinar Distribusi,Y
1488,SKU01488,Produk Simulasi 1488,Elektronik,208856,296,Mitra Dagang,Y
1489,SKU01489,Produk Simulasi 1489,Rumah Tangga,208993,313,Global Retail,Y
1490,SKU01490,Produk Simulasi 1490,Fashion,209130,330,Nusantara Supply,Y
1491,SKU01491,Produk Simulasi 1491,ATK,209267,347,Cipta Grosir,Y
1492,SKU01492,Produk Simulasi 1492,Makanan,209404,364,Sinar Distribusi,Y
1493,SKU01493,Produk Simulasi 1493,Minuman,209541,381,Mitra Dagang,Y
1494,SKU01494,Produk Simulasi 1494,Kesehatan,209678,398,Global Retail,Y
1495,SKU01495,Produk Simulasi 1495,Hobi,209815,415,Nusantara Supply,N
1496,SKU01496,Produk Simulasi 1496,Elektronik,209952,432,Cipta Grosir,Y
1497,SKU01497,Produk Simulasi 1497,Rumah Tangga,210089,449,Sinar Distribusi,Y
1498,SKU01498,Produk Simulasi 1498,Fashion,210226,466,Mitra Dagang,Y
1499,SKU01499,Produk Simulasi 1499,ATK,210363,483,Global Retail,Y
1500,SKU01500,Produk Simulasi 1500,Makanan,210500,0,Nusantara Supply,Y
1501,SKU01501,Produk Simulasi 1501,Minuman,210637,17,Cipta Grosir,Y
1502,SKU01502,Produk Simulasi 1502,Kesehatan,210774,34,Sinar Distribusi,Y
1503,SKU01503,Produk Simulasi 1503,Hobi,210911,51,Mitra Dagang,Y
1504,SKU01504,Produk Simulasi 1504,Elektronik,211048,68,Global Retail,Y
1505,SKU01505,Produk Simulasi 1505,Rumah Tangga,211185,85,Nusantara Supply,Y
1506,SKU01506,Produk Simulasi 1506,Fashion,211322,102,Cipta Grosir,Y
1507,SKU01507,Produk Simulasi 1507,ATK,211459,119,Sinar Distribusi,Y
1508,SKU01508,Produk Simulasi 1508,Makanan,211596,136,Mitra Dagang,N
1509,SKU01509,Produk Simulasi 1509,Minuman,211733,153,Global Retail,Y
1510,SKU01510,Produk Simulasi 1510,Kesehatan,211870,170,Nusantara Supply,Y
1511,SKU01511,Produk Simulasi 1511,Hobi,212007,187,Cipta Grosir,Y
1512,SKU01512,Produk Simulasi 1512,Elektronik,212144,204,Sinar Distribusi,Y
1513,SKU01513,Produk Simulasi 1513,Rumah Tangga,212281,221,Mitra Dagang,Y
1514,SKU01514,Produk Simulasi 1514,Fashion,212418,238,Global Retail,Y
1515,SKU01515,Produk Simulasi 1515,ATK,212555,255,Nusantara Supply,Y
1516,SKU01516,Produk Simulasi 1516,Makanan,212692,272,Cipta Grosir,Y
1517,SKU01517,Produk Simulasi 1517,Minuman,212829,289,Sinar Distribusi,Y
1518,SKU01518,Produk Simulasi 1518,Kesehatan,212966,306,Mitra Dagang,Y
1519,SKU01519,Produk Simulasi 1519,Hobi,213103,323,Global Retail,Y
1520,SKU01520,Produk Simulasi 1520,Elektronik,213240,340,Nusantara Supply,Y
1521,SKU01521,Produk Simulasi 1521,Rumah Tangga,213377,357,Cipta Grosir,N
1522,SKU01522,Produk Simulasi 1522,Fashion,213514,374,Sinar Distribusi,Y
1523,SKU01523,Produk Simulasi 1523,ATK,213651,391,Mitra Dagang,Y
1524,SKU01524,Produk Simulasi 1524,Makanan,213788,408,Global Retail,Y
1525,SKU01525,Produk Simulasi 1525,Minuman,213925,425,Nusantara Supply,Y
1526,SKU01526,Produk Simulasi 1526,Kesehatan,214062,442,Cipta Grosir,Y
1527,SKU01527,Produk Simulasi 1527,Hobi,214199,459,Sinar Distribusi,Y
1528,SKU01528,Produk Simulasi 1528,Elektronik,214336,476,Mitra Dagang,Y
1529,SKU01529,Produk Simulasi 1529,Rumah Tangga,214473,493,Global Retail,Y
1530,SKU01530,Produk Simulasi 1530,Fashion,214610,10,Nusantara Supply,Y
1531,SKU01531,Produk Simulasi 1531,ATK,214747,27,Cipta Grosir,Y
1532,SKU01532,Produk Simulasi 1532,Makanan,214884,44,Sinar Distribusi,Y
1533,SKU01533,Produk Simulasi 1533,Minuman,215021,61,Mitra Dagang,Y
1534,SKU01534,Produk Simulasi 1534,Kesehatan,215158,78,Global Retail,N
1535,SKU01535,Produk Simulasi 1535,Hobi,215295,95,Nusantara Supply,Y
1536,SKU01536,Produk Simulasi 1536,Elektronik,215432,112,Cipta Grosir,Y
1537,SKU01537,Produk Simulasi 1537,Rumah Tangga,215569,129,Sinar Distribusi,Y
1538,SKU01538,Produk Simulasi 1538,Fashion,215706,146,Mitra Dagang,Y
1539,SKU01539,Produk Simulasi 1539,ATK,215843,163,Global Retail,Y
1540,SKU01540,Produk Simulasi 1540,Makanan,215980,180,Nusantara Supply,Y
1541,SKU01541,Produk Simulasi 1541,Minuman,216117,197,Cipta Grosir,Y
1542,SKU01542,Produk Simulasi 1542,Kesehatan,216254,214,Sinar Distribusi,Y
1543,SKU01543,Produk Simulasi 1543,Hobi,216391,231,Mitra Dagang,Y
1544,SKU01544,Produk Simulasi 1544,Elektronik,216528,248,Global Retail,Y
1545,SKU01545,Produk Simulasi 1545,Rumah Tangga,216665,265,Nusantara Supply,Y
1546,SKU01546,Produk Simulasi 1546,Fashion,216802,282,Cipta Grosir,Y
1547,SKU01547,Produk Simulasi 1547,ATK,216939,299,Sinar Distribusi,N
1548,SKU01548,Produk Simulasi 1548,Makanan,217076,316,Mitra Dagang,Y
1549,SKU01549,Produk Simulasi 1549,Minuman,217213,333,Global Retail,Y
1550,SKU01550,Produk Simulasi 1550,Kesehatan,217350,350,Nusantara Supply,Y
1551,SKU01551,Produk Simulasi 1551,Hobi,217487,367,Cipta Grosir,Y
1552,SKU01552,Produk Simulasi 1552,Elektronik,217624,384,Sinar Distribusi,Y
1553,SKU01553,Produk Simulasi 1553,Rumah Tangga,217761,401,Mitra Dagang,Y
1554,SKU01554,Produk Simulasi 1554,Fashion,217898,418,Global Retail,Y
1555,SKU01555,Produk Simulasi 1555,ATK,218035,435,Nusantara Supply,Y
1556,SKU01556,Produk Simulasi 1556,Makanan,218172,452,Cipta Grosir,Y
1557,SKU01557,Produk Simulasi 1557,Minuman,218309,469,Sinar Distribusi,Y
1558,SKU01558,Produk Simulasi 1558,Kesehatan,218446,486,Mitra Dagang,Y
1559,SKU01559,Produk Simulasi 1559,Hobi,218583,3,Global Retail,Y
1560,SKU01560,Produk Simulasi 1560,Elektronik,218720,20,Nusantara Supply,N
1561,SKU01561,Produk Simulasi 1561,Rumah Tangga,218857,37,Cipta Grosir,Y
1562,SKU01562,Produk Simulasi 1562,Fashion,218994,54,Sinar Distribusi,Y
1563,SKU01563,Produk Simulasi 1563,ATK,219131,71,Mitra Dagang,Y
1564,SKU01564,Produk Simulasi 1564,Makanan,219268,88,Global Retail,Y
1565,SKU01565,Produk Simulasi 1565,Minuman,219405,105,Nusantara Supply,Y
1566,SKU01566,Produk Simulasi 1566,Kesehatan,219542,122,Cipta Grosir,Y
1567,SKU01567,Produk Simulasi 1567,Hobi,219679,139,Sinar Distribusi,Y
1568,SKU01568,Produk Simulasi 1568,Elektronik,219816,156,Mitra Dagang,Y
1569,SKU01569,Produk Simulasi 1569,Rumah Tangga,219953,173,Global Retail,Y
1570,SKU01570,Produk Simulasi 1570,Fashion,220090,190,Nusantara Supply,Y
1571,SKU01571,Produk Simulasi 1571,ATK,220227,207,Cipta Grosir,Y
1572,SKU01572,Produk Simulasi 1572,Makanan,220364,224,Sinar Distribusi,Y
1573,SKU01573,Produk Simulasi 1573,Minuman,220501,241,Mitra Dagang,N
1574,SKU01574,Produk Simulasi 1574,Kesehatan,220638,258,Global Retail,Y
1575,SKU01575,Produk Simulasi 1575,Hobi,220775,275,Nusantara Supply,Y
1576,SKU01576,Produk Simulasi 1576,Elektronik,220912,292,Cipta Grosir,Y
1577,SKU01577,Produk Simulasi 1577,Rumah Tangga,221049,309,Sinar Distribusi,Y
1578,SKU01578,Produk Simulasi 1578,Fashion,221186,326,Mitra Dagang,Y
1579,SKU01579,Produk Simulasi 1579,ATK,221323,343,Global Retail,Y
1580,SKU01580,Produk Simulasi 1580,Makanan,221460,360,Nusantara Supply,Y
1581,SKU01581,Produk Simulasi 1581,Minuman,221597,377,Cipta Grosir,Y
1582,SKU01582,Produk Simulasi 1582,Kesehatan,221734,394,Sinar Distribusi,Y
1583,SKU01583,Produk Simulasi 1583,Hobi,221871,411,Mitra Dagang,Y
1584,SKU01584,Produk Simulasi 1584,Elektronik,222008,428,Global Retail,Y
1585,SKU01585,Produk Simulasi 1585,Rumah Tangga,222145,445,Nusantara Supply,Y
1586,SKU01586,Produk Simulasi 1586,Fashion,222282,462,Cipta Grosir,N
1587,SKU01587,Produk Simulasi 1587,ATK,222419,479,Sinar Distribusi,Y
1588,SKU01588,Produk Simulasi 1588,Makanan,222556,496,Mitra Dagang,Y
1589,SKU01589,Produk Simulasi 1589,Minuman,222693,13,Global Retail,Y
1590,SKU01590,Produk Simulasi 1590,Kesehatan,222830,30,Nusantara Supply,Y
1591,SKU01591,Produk Simulasi 1591,Hobi,222967,47,Cipta Grosir,Y
1592,SKU01592,Produk Simulasi 1592,Elektronik,223104,64,Sinar Distribusi,Y
1593,SKU01593,Produk Simulasi 1593,Rumah Tangga,223241,81,Mitra Dagang,Y
1594,SKU01594,Produk Simulasi 1594,Fashion,223378,98,Global Retail,Y
1595,SKU01595,Produk Simulasi 1595,ATK,223515,115,Nusantara Supply,Y
1596,SKU01596,Produk Simulasi 1596,Makanan,223652,132,Cipta Grosir,Y
1597,SKU01597,Produk Simulasi 1597,Minuman,223789,149,Sinar Distribusi,Y
1598,SKU01598,Produk Simulasi 1598,Kesehatan,223926,166,Mitra Dagang,Y
1599,SKU01599,Produk Simulasi 1599,Hobi,224063,183,Global Retail,N
1600,SKU01600,Produk Simulasi 1600,Elektronik,224200,200,Nusantara Supply,Y
1601,SKU01601,Produk Simulasi 1601,Rumah Tangga,224337,217,Cipta Grosir,Y
1602,SKU01602,Produk Simulasi 1602,Fashion,224474,234,Sinar Distribusi,Y
1603,SKU01603,Produk Simulasi 1603,ATK,224611,251,Mitra Dagang,Y
1604,SKU01604,Produk Simulasi 1604,Makanan,224748,268,Global Retail,Y
1605,SKU01605,Produk Simulasi 1605,Minuman,224885,285,Nusantara Supply,Y
1606,SKU01606,Produk Simulasi 1606,Kesehatan,225022,302,Cipta Grosir,Y
1607,SKU01607,Produk Simulasi 1607,Hobi,225159,319,Sinar Distribusi,Y
1608,SKU01608,Produk Simulasi 1608,Elektronik,225296,336,Mitra Dagang,Y
1609,SKU01609,Produk Simulasi 1609,Rumah Tangga,225433,353,Global Retail,Y
1610,SKU01610,Produk Simulasi 1610,Fashion,225570,370,Nusantara Supply,Y
1611,SKU01611,Produk Simulasi 1611,ATK,225707,387,Cipta Grosir,Y
1612,SKU01612,Produk Simulasi 1612,Makanan,225844,404,Sinar Distribusi,N
1613,SKU01613,Produk Simulasi 1613,Minuman,225981,421,Mitra Dagang,Y
1614,SKU01614,Produk Simulasi 1614,Kesehatan,226118,438,Global Retail,Y
1615,SKU01615,Produk Simulasi 1615,Hobi,226255,455,Nusantara Supply,Y
1616,SKU01616,Produk Simulasi 1616,Elektronik,226392,472,Cipta Grosir,Y
1617,SKU01617,Produk Simulasi 1617,Rumah Tangga,226529,489,Sinar Distribusi,Y
1618,SKU01618,Produk Simulasi 1618,Fashion,226666,6,Mitra Dagang,Y
1619,SKU01619,Produk Simulasi 1619,ATK,226803,23,Global Retail,Y
1620,SKU01620,Produk Simulasi 1620,Makanan,226940,40,Nusantara Supply,Y
1621,SKU01621,Produk Simulasi 1621,Minuman,227077,57,Cipta Grosir,Y
1622,SKU01622,Produk Simulasi 1622,Kesehatan,227214,74,Sinar Distribusi,Y
1623,SKU01623,Produk Simulasi 1623,Hobi,227351,91,Mitra Dagang,Y
1624,SKU01624,Produk Simulasi 1624,Elektronik,227488,108,Global Retail,Y
1625,SKU01625,Produk Simulasi 1625,Rumah Tangga,227625,125,Nusantara Supply,N
1626,SKU01626,Produk Simulasi 1626,Fashion,227762,142,Cipta Grosir,Y
1627,SKU01627,Produk Simulasi 1627,ATK,227899,159,Sinar Distribusi,Y
1628,SKU01628,Produk Simulasi 1628,Makanan,228036,176,Mitra Dagang,Y
1629,SKU01629,Produk Simulasi 1629,Minuman,228173,193,Global Retail,Y
1630,SKU01630,Produk Simulasi 1630,Kesehatan,228310,210,Nusantara Supply,Y
1631,SKU01631,Produk Simulasi 1631,Hobi,228447,227,Cipta Grosir,Y
1632,SKU01632,Produk Simulasi 1632,Elektronik,228584,244,Sinar Distribusi,Y
1633,SKU01633,Produk Simulasi 1633,Rumah Tangga,228721,261,Mitra Dagang,Y
1634,SKU01634,Produk Simulasi 1634,Fashion,228858,278,Global Retail,Y
1635,SKU01635,Produk Simulasi 1635,ATK,228995,295,Nusantara Supply,Y
1636,SKU01636,Produk Simulasi 1636,Makanan,229132,312,Cipta Grosir,Y
1637,SKU01637,Produk Simulasi 1637,Minuman,229269,329,Sinar Distribusi,Y
1638,SKU01638,Produk Simulasi 1638,Kesehatan,229406,346,Mitra Dagang,N
1639,SKU01639,Produk Simulasi 1639,Hobi,229543,363,Global Retail,Y
1640,SKU01640,Produk Simulasi 1640,Elektronik,229680,380,Nusantara Supply,Y
1641,SKU01641,Produk Simulasi 1641,Rumah Tangga,229817,397,Cipta Grosir,Y
1642,SKU01642,Produk Simulasi 1642,Fashion,229954,414,Sinar Distribusi,Y
1643,SKU01643,Produk Simulasi 1643,ATK,230091,431,Mitra Dagang,Y
1644,SKU01644,Produk Simulasi 1644,Makanan,230228,448,Global Retail,Y
1645,SKU01645,Produk Simulasi 1645,Minuman,230365,465,Nusantara Supply,Y
1646,SKU01646,Produk Simulasi 1646,Kesehatan,230502,482,Cipta Grosir,Y
1647,SKU01647,Produk Simulasi 1647,Hobi,230639,499,Sinar Distribusi,Y
1648,SKU01648,Produk Simulasi 1648,Elektronik,230776,16,Mitra Dagang,Y
1649,SKU01649,Produk Simulasi 1649,Rumah Tangga,230913,33,Global Retail,Y
1650,SKU01650,Produk Simulasi 1650,Fashion,231050,50,Nusantara Supply,Y
1651,SKU01651,Produk Simulasi 1651,ATK,231187,67,Cipta Grosir,N
1652,SKU01652,Produk Simulasi 1652,Makanan,231324,84,Sinar Distribusi,Y
1653,SKU01653,Produk Simulasi 1653,Minuman,231461,101,Mitra Dagang,Y
1654,SKU01654,Produk Simulasi 1654,Kesehatan,231598,118,Global Retail,Y
1655,SKU01655,Produk Simulasi 1655,Hobi,231735,135,Nusantara Supply,Y
1656,SKU01656,Produk Simulasi 1656,Elektronik,231872,152,Cipta Grosir,Y
