pelanggan_id,nama,kota,level,tanggal_daftar,email_opt_in
1725,Pelanggan 1725,Semarang,Silver,2024-09-22,Y
1726,Pelanggan 1726,Yogyakarta,Gold,2024-09-23,Y
1727,Pelanggan 1727,Denpasar,Platinum,2024-09-24,Y
1728,Pelanggan 1728,Palembang,Bronze,2024-09-25,N
1729,Pelanggan 1729,Balikpapan,Silver,2024-09-26,Y
1730,Pelanggan 1730,Jakarta,Gold,2024-09-27,Y
1731,Pelanggan 1731,Bandung,Platinum,2024-09-28,Y
1732,Pelanggan 1732,Surabaya,Bronze,2024-09-29,N
1733,Pelanggan 1733,Medan,Silver,2024-09-30,Y
1734,Pelanggan 1734,Makassar,Gold,2024-10-01,Y
1735,Pelanggan 1735,Semarang,Platinum,2024-10-02,Y
1736,Pelanggan 1736,Yogyakarta,Bronze,2024-10-03,N
1737,Pelanggan 1737,Denpasar,Silver,2024-10-04,Y
1738,Pelanggan 1738,Palembang,Gold,2024-10-05,Y
1739,Pelanggan 1739,Balikpapan,Platinum,2024-10-06,Y
1740,Pelanggan 1740,Jakarta,Bronze,2024-10-07,N
1741,Pelanggan 1741,Bandung,Silver,2024-10-08,Y
1742,Pelanggan 1742,Surabaya,Gold,2024-10-09,Y
1743,Pelanggan 1743,Medan,Platinum,2024-10-10,Y
1744,Pelanggan 1744,Makassar,Bronze,2024-10-11,N
1745,Pelanggan 1745,Semarang,Silver,2024-10-12,Y
1746,Pelanggan 1746,Yogyakarta,Gold,2024-10-13,Y
1747,Pelanggan 1747,Denpasar,Platinum,2024-10-14,Y
1748,Pelanggan 1748,Palembang,Bronze,2024-10-15,N
1749,Pelanggan 1749,Balikpapan,Silver,2024-10-16,Y
1750,Pelanggan 1750,Jakarta,Gold,2024-10-17,Y
1751,Pelanggan 1751,Bandung,Platinum,2024-10-18,Y
1752,Pelanggan 1752,Surabaya,Bronze,2024-10-19,N
1753,Pelanggan 1753,Medan,Silver,2024-10-20,Y
1754,Pelanggan 1754,Makassar,Gold,2024-10-21,Y
1755,Pelanggan 1755,Semarang,Platinum,2024-10-22,Y
1756,Pelanggan 1756,Yogyakarta,Bronze,2024-10-23,N
1757,Pelanggan 1757,Denpasar,Silver,2024-10-24,Y
1758,Pelanggan 1758,Palembang,Gold,2024-10-25,Y
1759,Pelanggan 1759,Balikpapan,Platinum,2024-10-26,Y
1760,Pelanggan 1760,Jakarta,Bronze,2024-10-27,N
1761,Pelanggan 1761,Bandung,Silver,2024-10-28,Y
1762,Pelanggan 1762,Surabaya,Gold,2024-10-29,Y
1763,Pelanggan 1763,Medan,Platinum,2024-10-30,Y
1764,Pelanggan 1764,Makassar,Bronze,2024-10-31,N
1765,Pelanggan 1765,Semarang,Silver,2024-11-01,Y
1766,Pelanggan 1766,Yogyakarta,Gold,2024-11-02,Y
1767,Pelanggan 1767,Denpasar,Platinum,2024-11-03,Y
1768,Pelanggan 1768,Palembang,Bronze,2024-11-04,N
1769,Pelanggan 1769,Balikpapan,Silver,2024-11-05,Y
1770,Pelanggan 1770,Jakarta,Gold,2024-11-06,Y
1771,Pelanggan 1771,Bandung,Platinum,2024-11-07,Y
1772,Pelanggan 1772,Surabaya,Bronze,2024-11-08,N
1773,Pelanggan 1773,Medan,Silver,2024-11-09,Y
1774,Pelanggan 1774,Makassar,Gold,2024-11-10,Y
1775,Pelanggan 1775,Semarang,Platinum,2024-11-11,Y
1776,Pelanggan 1776,Yogyakarta,Bronze,2024-11-12,N
1777,Pelanggan 1777,Denpasar,Silver,2024-11-13,Y
1778,Pelanggan 1778,Palembang,Gold,2024-11-14,Y
1779,Pelanggan 1779,Balikpapan,Platinum,2024-11-15,Y
1780,Pelanggan 1780,Jakarta,Bronze,2024-11-16,N
1781,Pelanggan 1781,Bandung,Silver,2024-11-17,Y
1782,Pelanggan 1782,Surabaya,Gold,2024-11-18,Y
1783,Pelanggan 1783,Medan,Platinum,2024-11-19,Y
1784,Pelanggan 1784,Makassar,Bronze,2024-11-20,N
1785,Pelanggan 1785,Semarang,Silver,2024-11-21,Y
1786,Pelanggan 1786,Yogyakarta,Gold,2024-11-22,Y
1787,Pelanggan 1787,Denpasar,Platinum,2024-11-23,Y
1788,Pelanggan 1788,Palembang,Bronze,2024-11-24,N
1789,Pelanggan 1789,Balikpapan,Silver,2024-11-25,Y
1790,Pelanggan 1790,Jakarta,Gold,2024-11-26,Y
1791,Pelanggan 1791,Bandung,Platinum,2024-11-27,Y
1792,Pelanggan 1792,Surabaya,Bronze,2024-11-28,N
1793,Pelanggan 1793,Medan,Silver,2024-11-29,Y
1794,Pelanggan 1794,Makassar,Gold,2024-11-30,Y
1795,Pelanggan 1795,Semarang,Platinum,2024-12-01,Y
1796,Pelanggan 1796,Yogyakarta,Bronze,2024-12-02,N
1797,Pelanggan 1797,Denpasar,Silver,2024-12-03,Y
1798,Pelanggan 1798,Palembang,Gold,2024-12-04,Y
1799,Pelanggan 1799,Balikpapan,Platinum,2024-12-05,Y
1800,Pelanggan 1800,Jakarta,Bronze,2024-12-06,N
1801,Pelanggan 1801,Bandung,Silver,2024-12-07,Y
1802,Pelanggan 1802,Surabaya,Gold,2024-12-08,Y
1803,Pelanggan 1803,Medan,Platinum,2024-12-09,Y
1804,Pelanggan 1804,Makassar,Bronze,2024-12-10,N
1805,Pelanggan 1805,Semarang,Silver,2024-12-11,Y
1806,Pelanggan 1806,Yogyakarta,Gold,2024-12-12,Y
1807,Pelanggan 1807,Denpasar,Platinum,2024-12-13,Y
1808,Pelanggan 1808,Palembang,Bronze,2024-12-14,N
1809,Pelanggan 1809,Balikpapan,Silver,2024-12-15,Y
1810,Pelanggan 1810,Jakarta,Gold,2024-12-16,Y
1811,Pelanggan 1811,Bandung,Platinum,2024-12-17,Y
1812,Pelanggan 1812,Surabaya,Bronze,2024-12-18,N
1813,Pelanggan 1813,Medan,Silver,2024-12-19,Y
1814,Pelanggan 1814,Makassar,Gold,2024-12-20,Y
1815,Pelanggan 1815,Semarang,Platinum,2024-12-21,Y
1816,Pelanggan 1816,Yogyakarta,Bronze,2024-12-22,N
1817,Pelanggan 1817,Denpasar,Silver,2024-12-23,Y
1818,Pelanggan 1818,Palembang,Gold,2024-12-24,Y
1819,Pelanggan 1819,Balikpapan,Platinum,2024-12-25,Y
1820,Pelanggan 1820,Jakarta,Bronze,2024-12-26,N
1821,Pelanggan 1821,Bandung,Silver,2024-12-27,Y
1822,Pelanggan 1822,Surabaya,Gold,2024-12-28,Y
1823,Pelanggan 1823,Medan,Platinum,2024-12-29,Y
1824,Pelanggan 1824,Makassar,Bronze,2024-12-30,N
1825,Pelanggan 1825,Semarang,Silver,2024-12-31,Y
1826,Pelanggan 1826,Yogyakarta,Gold,2025-01-01,Y
1827,Pelanggan 1827,Denpasar,Platinum,2025-01-02,Y
1828,Pelanggan 1828,Palembang,Bronze,2025-01-03,N
1829,Pelanggan 1829,Balikpapan,Silver,2025-01-04,Y
1830,Pelanggan 1830,Jakarta,Gold,2025-01-05,Y
1831,Pelanggan 1831,Bandung,Platinum,2025-01-06,Y
1832,Pelanggan 1832,Surabaya,Bronze,2025-01-07,N
1833,Pelanggan 1833,Medan,Silver,2025-01-08,Y
1834,Pelanggan 1834,Makassar,Gold,2025-01-09,Y
1835,Pelanggan 1835,Semarang,Platinum,2025-01-10,Y
1836,Pelanggan 1836,Yogyakarta,Bronze,2025-01-11,N
1837,Pelanggan 1837,Denpasar,Silver,2025-01-12,Y
1838,Pelanggan 1838,Palembang,Gold,2025-01-13,Y
1839,Pelanggan 1839,Balikpapan,Platinum,2025-01-14,Y
1840,Pelanggan 1840,Jakarta,Bronze,2025-01-15,N
1841,Pelanggan 1841,Bandung,Silver,2025-01-16,Y
1842,Pelanggan 1842,Surabaya,Gold,2025-01-17,Y
1843,Pelanggan 1843,Medan,Platinum,2025-01-18,Y
1844,Pelanggan 1844,Makassar,Bronze,2025-01-19,N
1845,Pelanggan 1845,Semarang,Silver,2025-01-20,Y
1846,Pelanggan 1846,Yogyakarta,Gold,2025-01-21,Y
1847,Pelanggan 1847,Denpasar,Platinum,2025-01-22,Y
1848,Pelanggan 1848,Palembang,Bronze,2025-01-23,N
1849,Pelanggan 1849,Balikpapan,Silver,2025-01-24,Y
1850,Pelanggan 1850,Jakarta,Gold,2025-01-25,Y
1851,Pelanggan 1851,Bandung,Platinum,2025-01-26,Y
1852,Pelanggan 1852,Surabaya,Bronze,2025-01-27,N
1853,Pelanggan 1853,Medan,Silver,2025-01-28,Y
1854,Pelanggan 1854,Makassar,Gold,2025-01-29,Y
1855,Pelanggan 1855,Semarang,Platinum,2025-01-30,Y
1856,Pelanggan 1856,Yogyakarta,Bronze,2025-01-31,N
1857,Pelanggan 1857,Denpasar,Silver,2025-02-01,Y
1858,Pelanggan 1858,Palembang,Gold,2025-02-02,Y
1859,Pelanggan 1859,Balikpapan,Platinum,2025-02-03,Y
1860,Pelanggan 1860,Jakarta,Bronze,2025-02-04,N
1861,Pelanggan 1861,Bandung,Silver,2025-02-05,Y
1862,Pelanggan 1862,Surabaya,Gold,2025-02-06,Y
1863,Pelanggan 1863,Medan,Platinum,2025-02-07,Y
1864,Pelanggan 1864,Makassar,Bronze,2025-02-08,N
1865,Pelanggan 1865,Semarang,Silver,2025-02-09,Y
1866,Pelanggan 1866,Yogyakarta,Gold,2025-02-10,Y
1867,Pelanggan 1867,Denpasar,Platinum,2025-02-11,Y
1868,Pelanggan 1868,Palembang,Bronze,2025-02-12,N
1869,Pelanggan 1869,Balikpapan,Silver,2025-02-13,Y
1870,Pelanggan 1870,Jakarta,Gold,2025-02-14,Y
1871,Pelanggan 1871,Bandung,Platinum,2025-02-15,Y
1872,Pelanggan 1872,Surabaya,Bronze,2025-02-16,N
1873,Pelanggan 1873,Medan,Silver,2025-02-17,Y
1874,Pelanggan 1874,Makassar,Gold,2025-02-18,Y
1875,Pelanggan 1875,Semarang,Platinum,2025-02-19,Y
1876,Pelanggan 1876,Yogyakarta,Bronze,2025-02-20,N
1877,Pelanggan 1877,Denpasar,Silver,2025-02-21,Y
1878,Pelanggan 1878,Palembang,Gold,2025-02-22,Y
1879,Pelanggan 1879,Balikpapan,Platinum,2025-02-23,Y
1880,Pelanggan 1880,Jakarta,Bronze,2025-02-24,N
1881,Pelanggan 1881,Bandung,Silver,2025-02-25,Y
1882,Pelanggan 1882,Surabaya,Gold,2025-02-26,Y
1883,Pelanggan 1883,Medan,Platinum,2025-02-27,Y
1884,Pelanggan 1884,Makassar,Bronze,2025-02-28,N
1885,Pelanggan 1885,Semarang,Silver,2025-03-01,Y
1886,Pelanggan 1886,Yogyakarta,Gold,2025-03-02,Y
1887,Pelanggan 1887,Denpasar,Platinum,2025-03-03,Y
1888,Pelanggan 1888,Palembang,Bronze,2025-03-04,N
1889,Pelanggan 1889,Balikpapan,Silver,2025-03-05,Y
1890,Pelanggan 1890,Jakarta,Gold,2025-03-06,Y
1891,Pelanggan 1891,Bandung,Platinum,2025-03-07,Y
1892,Pelanggan 1892,Surabaya,Bronze,2025-03-08,N
1893,Pelanggan 1893,Medan,Silver,2025-03-09,Y
1894,Pelanggan 1894,Makassar,Gold,2025-03-10,Y
1895,Pelanggan 1895,Semarang,Platinum,2025-03-11,Y
1896,Pelanggan 1896,Yogyakarta,Bronze,2025-03-12,N
1897,Pelanggan 1897,Denpasar,Silver,2025-03-13,Y
1898,Pelanggan 1898,Palembang,Gold,2025-03-14,Y
1899,Pelanggan 1899,Balikpapan,Platinum,2025-03-15,Y
1900,Pelanggan 1900,Jakarta,Bronze,2025-03-16,N
1901,Pelanggan 1901,Bandung,Silver,2025-03-17,Y
1902,Pelanggan 1902,Surabaya,Gold,2025-03-18,Y
1903,Pelanggan 1903,Medan,Platinum,2025-03-19,Y
1904,Pelanggan 1904,Makassar,Bronze,2025-03-20,N
1905,Pelanggan 1905,Semarang,Silver,2025-03-21,Y
1906,Pelanggan 1906,Yogyakarta,Gold,2025-03-22,Y
1907,Pelanggan 1907,Denpasar,Platinum,2025-03-23,Y
1908,Pelanggan 1908,Palembang,Bronze,2025-03-24,N
1909,Pelanggan 1909,Balikpapan,Silver,2025-03-25,Y
1910,Pelanggan 1910,Jakarta,Gold,2025-03-26,Y
1911,Pelanggan 1911,Bandung,Platinum,2025-03-27,Y
1912,Pelanggan 1912,Surabaya,Bronze,2025-03-28,N
1913,Pelanggan 1913,Medan,Silver,2025-03-29,Y
1914,Pelanggan 1914,Makassar,Gold,2025-03-30,Y
1915,Pelanggan 1915,Semarang,Platinum,2025-03-31,Y
1916,Pelanggan 1916,Yogyakarta,Bronze,2025-04-01,N
1917,Pelanggan 1917,Denpasar,Silver,2025-04-02,Y
1918,Pelanggan 1918,Palembang,Gold,2025-04-03,Y
1919,Pelanggan 1919,Balikpapan,Platinum,2025-04-04,Y
1920,Pelanggan 1920,Jakarta,Bronze,2025-04-05,N
1921,Pelanggan 1921,Bandung,Silver,2025-04-06,Y
1922,Pelanggan 1922,Surabaya,Gold,2025-04-07,Y
1923,Pelanggan 1923,Medan,Platinum,2025-04-08,Y
1924,Pelanggan 1924,Makassar,Bronze,2025-04-09,N
1925,Pelanggan 1925,Semarang,Silver,2025-04-10,Y
1926,Pelanggan 1926,Yogyakarta,Gold,2025-04-11,Y
1927,Pelanggan 1927,Denpasar,Platinum,2025-04-12,Y
1928,Pelanggan 1928,Palembang,Bronze,2025-04-13,N
1929,Pelanggan 1929,Balikpapan,Silver,2025-04-14,Y
1930,Pelanggan 1930,Jakarta,Gold,2025-04-15,Y
1931,Pelanggan 1931,Bandung,Platinum,2025-04-16,Y
1932,Pelanggan 1932,Surabaya,Bronze,2025-04-17,N
1933,Pelanggan 1933,Medan,Silver,2025-04-18,Y
1934,Pelanggan 1934,Makassar,Gold,2025-04-19,Y
1935,Pelanggan 1935,Semarang,Platinum,2025-04-20,Y
1936,Pelanggan 1936,Yogyakarta,Bronze,2025-04-21,N
1937,Pelanggan 1937,Denpasar,Silver,2025-04-22,Y
1938,Pelanggan 1938,Palembang,Gold,2025-04-23,Y
1939,Pelanggan 1939,Balikpapan,Platinum,2025-04-24,Y
1940,Pelanggan 1940,Jakarta,Bronze,2025-04-25,N
1941,Pelanggan 1941,Bandung,Silver,2025-04-26,Y
1942,Pelanggan 1942,Surabaya,Gold,2025-04-27,Y
1943,Pelanggan 1943,Medan,Platinum,2025-04-28,Y
1944,Pelanggan 1944,Makassar,Bronze,2025-04-29,N
1945,Pelanggan 1945,Semarang,Silver,2025-04-30,Y
1946,Pelanggan 1946,Yogyakarta,Gold,2025-05-01,Y
1947,Pelanggan 1947,Denpasar,Platinum,2025-05-02,Y
1948,Pelanggan 1948,Palembang,Bronze,2025-05-03,N
1949,Pelanggan 1949,Balikpapan,Silver,2025-05-04,Y
1950,Pelanggan 1950,Jakarta,Gold,2025-05-05,Y
1951,Pelanggan 1951,Bandung,Platinum,2025-05-06,Y
1952,Pelanggan 1952,Surabaya,Bronze,2025-05-07,N
1953,Pelanggan 1953,Medan,Silver,2025-05-08,Y
1954,Pelanggan 1954,Makassar,Gold,2025-05-09,Y
1955,Pelanggan 1955,Semarang,Platinum,2025-05-10,Y
1956,Pelanggan 1956,Yogyakarta,Bronze,2025-05-11,N
1957,Pelanggan 1957,Denpasar,Silver,2025-05-12,Y
1958,Pelanggan 1958,Palembang,Gold,2025-05-13,Y
1959,Pelanggan 1959,Balikpapan,Platinum,2025-05-14,Y
1960,Pelanggan 1960,Jakarta,Bronze,2025-05-15,N
1961,Pelanggan 1961,Bandung,Silver,2025-05-16,Y
1962,Pelanggan 1962,Surabaya,Gold,2025-05-17,Y
1963,Pelanggan 1963,Medan,Platinum,2025-05-18,Y
1964,Pelanggan 1964,Makassar,Bronze,2025-05-19,N
1965,Pelanggan 1965,Semarang,Silver,2025-05-20,Y
1966,Pelanggan 1966,Yogyakarta,Gold,2025-05-21,Y
1967,Pelanggan 1967,Denpasar,Platinum,2025-05-22,Y
1968,Pelanggan 1968,Palembang,Bronze,2025-05-23,N
1969,Pelanggan 1969,Balikpapan,Silver,2025-05-24,Y
1970,Pelanggan 1970,Jakarta,Gold,2025-05-25,Y
1971,Pelanggan 1971,Bandung,Platinum,2025-05-26,Y
1972,Pelanggan 1972,Surabaya,Bronze,2025-05-27,N
1973,Pelanggan 1973,Medan,Silver,2025-05-28,Y
1974,Pelanggan 1974,Makassar,Gold,2025-05-29,Y
1975,Pelanggan 1975,Semarang,Platinum,2025-05-30,Y
1976,Pelanggan 1976,Yogyakarta,Bronze,2025-05-31,N
1977,Pelanggan 1977,Denpasar,Silver,2025-06-01,Y
1978,Pelanggan 1978,Palembang,Gold,2025-06-02,Y
1979,Pelanggan 1979,Balikpapan,Platinum,2025-06-03,Y
1980,Pelanggan 1980,Jakarta,Bronze,2025-06-04,N
1981,Pelanggan 1981,Bandung,Silver,2025-06-05,Y
1982,Pelanggan 1982,Surabaya,Gold,2025-06-06,Y
1983,Pelanggan 1983,Medan,Platinum,2025-06-07,Y
1984,Pelanggan 1984,Makassar,Bronze,2025-06-08,N
1985,Pelanggan 1985,Semarang,Silver,2025-06-09,Y
1986,Pelanggan 1986,Yogyakarta,Gold,2025-06-10,Y
1987,Pelanggan 1987,Denpasar,Platinum,2025-06-11,Y
1988,Pelanggan 1988,Palembang,Bronze,2025-06-12,N
1989,Pelanggan 1989,Balikpapan,Silver,2025-06-13,Y
1990,Pelanggan 1990,Jakarta,Gold,2025-06-14,Y
1991,Pelanggan 1991,Bandung,Platinum,2025-06-15,Y
1992,Pelanggan 1992,Surabaya,Bronze,2025-06-16,N
1993,Pelanggan 1993,Medan,Silver,2025-06-17,Y
1994,Pelanggan 1994,Makassar,Gold,2025-06-18,Y
1995,Pelanggan 1995,Semarang,Platinum,2025-06-19,Y
1996,Pelanggan 1996,Yogyakarta,Bronze,2025-06-20,N
1997,Pelanggan 1997,Denpasar,Silver,2025-06-21,Y
1998,Pelanggan 1998,Palembang,Gold,2025-06-22,Y
1999,Pelanggan 1999,Balikpapan,Platinum,2025-06-23,Y
2000,Pelanggan 2000,Jakarta,Bronze,2025-06-24,N
2001,Pelanggan 2001,Bandung,Silver,2025-06-25,Y
2002,Pelanggan 2002,Surabaya,Gold,2025-06-26,Y
2003,Pelanggan 2003,Medan,Platinum,2025-06-27,Y
2004,Pelanggan 2004,Makassar,Bronze,2025-06-28,N
2005,Pelanggan 2005,Semarang,Silver,2025-06-29,Y
2006,Pelanggan 2006,Yogyakarta,Gold,2025-06-30,Y
2007,Pelanggan 2007,Denpasar,Platinum,2025-07-01,Y
2008,Pelanggan 2008,Palembang,Bronze,2025-07-02,N
2009,Pelanggan 2009,Balikpapan,Silver,2025-07-03,Y
2010,Pelanggan 2010,Jakarta,Gold,2025-07-04,Y
2011,Pelanggan 2011,Bandung,Platinum,2025-07-05,Y
2012,Pelanggan 2012,Surabaya,Bronze,2025-07-06,N
2013,Pelanggan 2013,Medan,Silver,2025-07-07,Y
2014,Pelanggan 2014,Makassar,Gold,2025-07-08,Y
2015,Pelanggan 2015,Semarang,Platinum,2025-07-09,Y
2016,Pelanggan 2016,Yogyakarta,Bronze,2025-07-10,N
2017,Pelanggan 2017,Denpasar,Silver,2025-07-11,Y
2018,Pelanggan 2018,Palembang,Gold,2025-07-12,Y
2019,Pelanggan 2019,Balikpapan,Platinum,2025-07-13,Y
2020,Pelanggan 2020,Jakarta,Bronze,2025-07-14,N
2021,Pelanggan 2021,Bandung,Silver,2025-07-15,Y
2022,Pelanggan 2022,Surabaya,Gold,2025-07-16,Y
2023,Pelanggan 2023,Medan,Platinum,2025-07-17,Y
2024,Pelanggan 2024,Makassar,Bronze,2025-07-18,N
2025,Pelanggan 2025,Semarang,Silver,2025-07-19,Y
2026,Pelanggan 2026,Yogyakarta,Gold,2025-07-20,Y
2027,Pelanggan 2027,Denpasar,Platinum,2025-07-21,Y
2028,Pelanggan 2028,Palembang,Bronze,2025-07-22,N
2029,Pelanggan 2029,Balikpapan,Silver,2025-07-23,Y
2030,Pelanggan 2030,Jakarta,Gold,2025-07-24,Y
2031,Pelanggan 2031,Bandung,Platinum,2025-07-25,Y
2032,Pelanggan 2032,Surabaya,Bronze,2025-07-26,N
2033,Pelanggan 2033,Medan,Silver,2025-07-27,Y
2034,Pelanggan 2034,Makassar,Gold,2025-07-28,Y
2035,Pelanggan 2035,Semarang,Platinum,2025-07-29,Y
2036,Pelanggan 2036,Yogyakarta,Bronze,2025-07-30,N
2037,Pelanggan 2037,Denpasar,Silver,2025-07-31,Y
2038,Pelanggan 2038,Palembang,Gold,2025-08-01,Y
2039,Pelanggan 2039,Balikpapan,Platinum,2025-08-02,Y
2040,Pelanggan 2040,Jakarta,Bronze,2025-08-03,N
2041,Pelanggan 2041,Bandung,Silver,2025-08-04,Y
2042,Pelanggan 2042,Surabaya,Gold,2025-08-05,Y
2043,Pelanggan 2043,Medan,Platinum,2025-08-06,Y
2044,Pelanggan 2044,Makassar,Bronze,2025-08-07,N
2045,Pelanggan 2045,Semarang,Silver,2025-08-08,Y
2046,Pelanggan 2046,Yogyakarta,Gold,2025-08-09,Y
2047,Pelanggan 2047,Denpasar,Platinum,2025-08-10,Y
2048,Pelanggan 2048,Palembang,Bronze,2025-08-11,N
2049,Pelanggan 2049,Balikpapan,Silver,2025-08-12,Y
2050,Pelanggan 2050,Jakarta,Gold,2025-08-13,Y
2051,Pelanggan 2051,Bandung,Platinum,2025-08-14,Y
2052,Pelanggan 2052,Surabaya,Bronze,2025-08-15,N
2053,Pelanggan 2053,Medan,Silver,2025-08-16,Y
2054,Pelanggan 2054,Makassar,Gold,2025-08-17,Y
2055,Pelanggan 2055,Semarang,Platinum,2025-08-18,Y
2056,Pelanggan 2056,Yogyakarta,Bronze,2025-08-19,N
2057,Pelanggan 2057,Denpasar,Silver,2025-08-20,Y
2058,Pelanggan 2058,Palembang,Gold,2025-08-21,Y
2059,Pelanggan 2059,Balikpapan,Platinum,2025-08-22,Y
2060,Pelanggan 2060,Jakarta,Bronze,2025-08-23,N
2061,Pelanggan 2061,Bandung,Silver,2025-08-24,Y
2062,Pelanggan 2062,Surabaya,Gold,2025-08-25,Y
2063,Pelanggan 2063,Medan,Platinum,2025-08-26,Y
2064,Pelanggan 2064,Makassar,Bronze,2025-08-27,N
2065,Pelanggan 2065,Semarang,Silver,2025-08-28,Y
2066,Pelanggan 2066,Yogyakarta,Gold,2025-08-29,Y
2067,Pelanggan 2067,Denpasar,Platinum,2025-08-30,Y
2068,Pelanggan 2068,Palembang,Bronze,2025-08-31,N
2069,Pelanggan 2069,Balikpapan,Silver,2025-09-01,Y
2070,Pelanggan 2070,Jakarta,Gold,2025-09-02,Y
2071,Pelanggan 2071,Bandung,Platinum,2025-09-03,Y
2072,Pelanggan 2072,Surabaya,Bronze,2025-09-04,N
2073,Pelanggan 2073,Medan,Silver,2025-09-05,Y
2074,Pelanggan 2074,Makassar,Gold,2025-09-06,Y
2075,Pelanggan 2075,Semarang,Platinum,2025-09-07,Y
2076,Pelanggan 2076,Yogyakarta,Bronze,2025-09-08,N
2077,Pelanggan 2077,Denpasar,Silver,2025-09-09,Y
2078,Pelanggan 2078,Palembang,Gold,2025-09-10,Y
2079,Pelanggan 2079,Balikpapan,Platinum,2025-09-11,Y
2080,Pelanggan 2080,Jakarta,Bronze,2025-09-12,N
2081,Pelanggan 2081,Bandung,Silver,2025-09-13,Y
2082,Pelanggan 2082,Surabaya,Gold,2025-09-14,Y
2083,Pelanggan 2083,Medan,Platinum,2025-09-15,Y
2084,Pelanggan 2084,Makassar,Bronze,2025-09-16,N
2085,Pelanggan 2085,Semarang,Silver,2025-09-17,Y
2086,Pelanggan 2086,Yogyakarta,Gold,2025-09-18,Y
2087,Pelanggan 2087,Denpasar,Platinum,2025-09-19,Y
2088,Pelanggan 2088,Palembang,Bronze,2025-09-20,N
2089,Pelanggan 2089,Balikpapan,Silver,2025-09-21,Y
2090,Pelanggan 2090,Jakarta,Gold,2025-09-22,Y
2091,Pelanggan 2091,Bandung,Platinum,2025-09-23,Y
2092,Pelanggan 2092,Surabaya,Bronze,2025-09-24,N
2093,Pelanggan 2093,Medan,Silver,2025-09-25,Y
2094,Pelanggan 2094,Makassar,Gold,2025-09-26,Y
2095,Pelanggan 2095,Semarang,Platinum,2025-09-27,Y
2096,Pelanggan 2096,Yogyakarta,Bronze,2025-09-28,N
2097,Pelanggan 2097,Denpasar,Silver,2025-09-29,Y
2098,Pelanggan 2098,Palembang,Gold,2025-09-30,Y
2099,Pelanggan 2099,Balikpapan,Platinum,2025-10-01,Y
2100,Pelanggan 2100,Jakarta,Bronze,2025-10-02,N
2101,Pelanggan 2101,Bandung,Silver,2025-10-03,Y
2102,Pelanggan 2102,Surabaya,Gold,2025-10-04,Y
2103,Pelanggan 2103,Medan,Platinum,2025-10-05,Y
2104,Pelanggan 2104,Makassar,Bronze,2025-10-06,N
2105,Pelanggan 2105,Semarang,Silver,2025-10-07,Y
2106,Pelanggan 2106,Yogyakarta,Gold,2025-10-08,Y
2107,Pelanggan 2107,Denpasar,Platinum,2025-10-09,Y
2108,Pelanggan 2108,Palembang,Bronze,2025-10-10,N
2109,Pelanggan 2109,Balikpapan,Silver,2025-10-11,Y
2110,Pelanggan 2110,Jakarta,Gold,2025-10-12,Y
2111,Pelanggan 2111,Bandung,Platinum,2025-10-13,Y
2112,Pelanggan 2112,Surabaya,Bronze,2025-10-14,N
2113,Pelanggan 2113,Medan,Silver,2025-10-15,Y
2114,Pelanggan 2114,Makassar,Gold,2025-10-16,Y
2115,Pelanggan 2115,Semarang,Platinum,2025-10-17,Y
2116,Pelanggan 2116,Yogyakarta,Bronze,2025-10-18,N
2117,Pelanggan 2117,Denpasar,Silver,2025-10-19,Y
2118,Pelanggan 2118,Palembang,Gold,2025-10-20,Y
2119,Pelanggan 2119,Balikpapan,Platinum,2025-10-21,Y
2120,Pelanggan 2120,Jakarta,Bronze,2025-10-22,N
2121,Pelanggan 2121,Bandung,Silver,2025-10-23,Y
2122,Pelanggan 2122,Surabaya,Gold,2025-10-24,Y
2123,Pelanggan 2123,Medan,Platinum,2025-10-25,Y
2124,Pelanggan 2124,Makassar,Bronze,2025-10-26,N
2125,Pelanggan 2125,Semarang,Silver,2025-10-27,Y
2126,Pelanggan 2126,Yogyakarta,Gold,2025-10-28,Y
2127,Pelanggan 2127,Denpasar,Platinum,2025-10-29,Y
2128,Pelanggan 2128,Palembang,Bronze,2025-10-30,N
2129,Pelanggan 2129,Balikpapan,Silver,2025-10-31,Y
2130,Pelanggan 2130,Jakarta,Gold,2025-11-01,Y
2131,Pelanggan 2131,Bandung,Platinum,2025-11-02,Y
2132,Pelanggan 2132,Surabaya,Bronze,2025-11-03,N
2133,Pelanggan 2133,Medan,Silver,2025-11-04,Y
2134,Pelanggan 2134,Makassar,Gold,2025-11-05,Y
2135,Pelanggan 2135,Semarang,Platinum,2025-11-06,Y
2136,Pelanggan 2136,Yogyakarta,Bronze,2025-11-07,N
2137,Pelanggan 2137,Denpasar,Silver,2025-11-08,Y
2138,Pelanggan 2138,Palembang,Gold,2025-11-09,Y
2139,Pelanggan 2139,Balikpapan,Platinum,2025-11-10,Y
2140,Pelanggan 2140,Jakarta,Bronze,2025-11-11,N
2141,Pelanggan 2141,Bandung,Silver,2025-11-12,Y
2142,Pelanggan 2142,Surabaya,Gold,2025-11-13,Y
2143,Pelanggan 2143,Medan,Platinum,2025-11-14,Y
2144,Pelanggan 2144,Makassar,Bronze,2025-11-15,N
2145,Pelanggan 2145,Semarang,Silver,2025-11-16,Y
2146,Pelanggan 2146,Yogyakarta,Gold,2025-11-17,Y
2147,Pelanggan 2147,Denpasar,Platinum,2025-11-18,Y
