tanggal,kota,kategori,order_count,gross_sales,discount,net_sales
2026-01-19,Surabaya,Makanan,74,3546450,248251,3298199
2026-01-19,Surabaya,Kesehatan,76,3781684,264717,3516967
2026-01-19,Medan,Elektronik,74,3750024,262501,3487523
2026-01-19,Medan,Fashion,71,3402675,238187,3164488
2026-01-19,Medan,ATK,67,2965219,207565,2757654
2026-01-19,Medan,Makanan,71,3402675,238187,3164488
2026-01-19,Medan,Kesehatan,73,3632407,254268,3378139
2026-01-19,Makassar,Elektronik,77,3902052,273143,3628909
2026-01-19,Makassar,Fashion,74,3546450,248251,3298199
2026-01-19,Makassar,ATK,70,3097990,216859,2881131
2026-01-19,Makassar,Makanan,74,3546450,248251,3298199
2026-01-19,Makassar,Kesehatan,76,3781684,264717,3516967
2026-01-20,Jakarta,Elektronik,79,4075847,326067,3749780
2026-01-20,Jakarta,Fashion,76,3711992,296959,3415033
2026-01-20,Jakarta,ATK,72,3252528,260202,2992326
2026-01-20,Jakarta,Makanan,76,3711992,296959,3415033
2026-01-20,Jakarta,Kesehatan,78,3952728,316218,3636510
2026-01-20,Bandung,Elektronik,79,4075847,326067,3749780
2026-01-20,Bandung,Fashion,76,3711992,296959,3415033
2026-01-20,Bandung,ATK,72,3252528,260202,2992326
2026-01-20,Bandung,Makanan,76,3711992,296959,3415033
2026-01-20,Bandung,Kesehatan,78,3952728,316218,3636510
2026-01-20,Surabaya,Elektronik,80,4127440,330195,3797245
2026-01-20,Surabaya,Fashion,77,3760834,300866,3459968
2026-01-20,Surabaya,ATK,73,3297702,263816,3033886
2026-01-20,Surabaya,Makanan,77,3760834,300866,3459968
2026-01-20,Surabaya,Kesehatan,79,4003404,320272,3683132
2026-01-20,Medan,Elektronik,77,3972661,317812,3654849
2026-01-20,Medan,Fashion,74,3614308,289144,3325164
2026-01-20,Medan,ATK,70,3162180,252974,2909206
2026-01-20,Medan,Makanan,74,3614308,289144,3325164
2026-01-20,Medan,Kesehatan,76,3851376,308110,3543266
2026-01-20,Makassar,Elektronik,80,4127440,330195,3797245
2026-01-20,Makassar,Fashion,77,3760834,300866,3459968
2026-01-20,Makassar,ATK,73,3297702,263816,3033886
2026-01-20,Makassar,Makanan,77,3760834,300866,3459968
2026-01-20,Makassar,Kesehatan,79,4003404,320272,3683132
2026-01-21,Jakarta,Elektronik,82,4305820,387523,3918297
2026-01-21,Jakarta,Fashion,79,3930961,353786,3577175
2026-01-21,Jakarta,ATK,75,3456825,311114,3145711
2026-01-21,Jakarta,Makanan,79,3930961,353786,3577175
2026-01-21,Jakarta,Kesehatan,81,4179033,376112,3802921
2026-01-21,Bandung,Elektronik,82,4305820,387523,3918297
2026-01-21,Bandung,Fashion,79,3930961,353786,3577175
2026-01-21,Bandung,ATK,75,3456825,311114,3145711
2026-01-21,Bandung,Makanan,79,3930961,353786,3577175
2026-01-21,Bandung,Kesehatan,81,4179033,376112,3802921
2026-01-21,Surabaya,Elektronik,83,4358330,392249,3966081
2026-01-21,Surabaya,Fashion,80,3980720,358264,3622456
2026-01-21,Surabaya,ATK,76,3502916,315262,3187654
2026-01-21,Surabaya,Makanan,80,3980720,358264,3622456
2026-01-21,Surabaya,Kesehatan,82,4230626,380756,3849870
2026-01-21,Medan,Elektronik,80,4200800,378072,3822728
2026-01-21,Medan,Fashion,77,3831443,344829,3486614
2026-01-21,Medan,ATK,73,3364643,302817,3061826
2026-01-21,Medan,Makanan,77,3831443,344829,3486614
2026-01-21,Medan,Kesehatan,79,4075847,366826,3709021
2026-01-21,Makassar,Elektronik,83,4358330,392249,3966081
2026-01-21,Makassar,Fashion,80,3980720,358264,3622456
2026-01-21,Makassar,ATK,76,3502916,315262,3187654
2026-01-21,Makassar,Makanan,80,3980720,358264,3622456
2026-01-21,Makassar,Kesehatan,82,4230626,380756,3849870
2026-01-22,Jakarta,Elektronik,5,267135,26713,240422
2026-01-22,Jakarta,Fashion,82,4155432,415543,3739889
2026-01-22,Jakarta,ATK,78,3666624,366662,3299962
2026-01-22,Jakarta,Makanan,82,4155432,415543,3739889
2026-01-22,Jakarta,Kesehatan,84,4410840,441084,3969756
2026-01-22,Bandung,Elektronik,5,267135,26713,240422
2026-01-22,Bandung,Fashion,82,4155432,415543,3739889
2026-01-22,Bandung,ATK,78,3666624,366662,3299962
2026-01-22,Bandung,Makanan,82,4155432,415543,3739889
2026-01-22,Bandung,Kesehatan,84,4410840,441084,3969756
2026-01-22,Surabaya,Elektronik,6,320562,32056,288506
2026-01-22,Surabaya,Fashion,83,4206108,420610,3785498
2026-01-22,Surabaya,ATK,79,3713632,371363,3342269
2026-01-22,Surabaya,Makanan,83,4206108,420610,3785498
2026-01-22,Surabaya,Kesehatan,5,262550,26255,236295
2026-01-22,Medan,Elektronik,83,4434441,443444,3990997
2026-01-22,Medan,Fashion,80,4054080,405408,3648672
2026-01-22,Medan,ATK,76,3572608,357260,3215348
2026-01-22,Medan,Makanan,80,4054080,405408,3648672
2026-01-22,Medan,Kesehatan,82,4305820,430582,3875238
2026-01-22,Makassar,Elektronik,6,320562,32056,288506
2026-01-22,Makassar,Fashion,83,4206108,420610,3785498
2026-01-22,Makassar,ATK,79,3713632,371363,3342269
2026-01-22,Makassar,Makanan,83,4206108,420610,3785498
2026-01-22,Makassar,Kesehatan,5,262550,26255,236295
2026-01-23,Jakarta,Elektronik,8,434752,0,434752
2026-01-23,Jakarta,Fashion,5,257965,0,257965
2026-01-23,Jakarta,ATK,81,3881925,0,3881925
2026-01-23,Jakarta,Makanan,5,257965,0,257965
2026-01-23,Jakarta,Kesehatan,7,373989,0,373989
2026-01-23,Bandung,Elektronik,8,434752,0,434752
2026-01-23,Bandung,Fashion,5,257965,0,257965
2026-01-23,Bandung,ATK,81,3881925,0,3881925
2026-01-23,Bandung,Makanan,5,257965,0,257965
2026-01-23,Bandung,Kesehatan,7,373989,0,373989
2026-01-23,Surabaya,Elektronik,9,489096,0,489096
2026-01-23,Surabaya,Fashion,6,309558,0,309558
2026-01-23,Surabaya,ATK,82,3929850,0,3929850
2026-01-23,Surabaya,Makanan,6,309558,0,309558
2026-01-23,Surabaya,Kesehatan,8,427416,0,427416
2026-01-23,Medan,Elektronik,6,326064,0,326064
2026-01-23,Medan,Fashion,83,4282219,0,4282219
2026-01-23,Medan,ATK,79,3786075,0,3786075
2026-01-23,Medan,Makanan,83,4282219,0,4282219
2026-01-23,Medan,Kesehatan,5,267135,0,267135
2026-01-23,Makassar,Elektronik,9,489096,0,489096
2026-01-23,Makassar,Fashion,6,309558,0,309558
2026-01-23,Makassar,ATK,82,3929850,0,3929850
2026-01-23,Makassar,Makanan,6,309558,0,309558
2026-01-23,Makassar,Kesehatan,8,427416,0,427416
2026-01-24,Jakarta,Elektronik,11,607871,6078,601793
2026-01-24,Jakarta,Fashion,8,420080,4200,415880
2026-01-24,Jakarta,ATK,84,4102728,41027,4061701
2026-01-24,Jakarta,Makanan,8,420080,4200,415880
2026-01-24,Jakarta,Kesehatan,10,543440,5434,538006
2026-01-24,Bandung,Elektronik,11,607871,6078,601793
2026-01-24,Bandung,Fashion,8,420080,4200,415880
2026-01-24,Bandung,ATK,84,4102728,41027,4061701
2026-01-24,Bandung,Makanan,8,420080,4200,415880
2026-01-24,Bandung,Kesehatan,10,543440,5434,538006
2026-01-24,Surabaya,Elektronik,12,663132,6631,656501
2026-01-24,Surabaya,Fashion,9,472590,4725,467865
2026-01-24,Surabaya,ATK,5,244210,2442,241768
2026-01-24,Surabaya,Makanan,9,472590,4725,467865
2026-01-24,Surabaya,Kesehatan,11,597784,5977,591807
2026-01-24,Medan,Elektronik,9,497349,4973,492376
2026-01-24,Medan,Fashion,6,315060,3150,311910
2026-01-24,Medan,ATK,82,4005044,40050,3964994
2026-01-24,Medan,Makanan,6,315060,3150,311910
2026-01-24,Medan,Kesehatan,8,434752,4347,430405
2026-01-24,Makassar,Elektronik,12,663132,6631,656501
2026-01-24,Makassar,Fashion,9,472590,4725,467865
2026-01-24,Makassar,ATK,5,244210,2442,241768
2026-01-24,Makassar,Makanan,9,472590,4725,467865
2026-01-24,Makassar,Kesehatan,11,597784,5977,591807
2026-01-25,Jakarta,Elektronik,14,786492,15729,770763
2026-01-25,Jakarta,Fashion,11,587697,11753,575944
2026-01-25,Jakarta,ATK,7,348313,6966,341347
2026-01-25,Jakarta,Makanan,11,587697,11753,575944
2026-01-25,Jakarta,Kesehatan,13,718393,14367,704026
2026-01-25,Bandung,Elektronik,14,786492,15729,770763
2026-01-25,Bandung,Fashion,11,587697,11753,575944
2026-01-25,Bandung,ATK,7,348313,6966,341347
2026-01-25,Bandung,Makanan,11,587697,11753,575944
2026-01-25,Bandung,Kesehatan,13,718393,14367,704026
2026-01-25,Surabaya,Elektronik,15,842670,16853,825817
2026-01-25,Surabaya,Fashion,12,641124,12822,628302
2026-01-25,Surabaya,ATK,8,398072,7961,390111
2026-01-25,Surabaya,Makanan,12,641124,12822,628302
2026-01-25,Surabaya,Kesehatan,14,773654,15473,758181
2026-01-25,Medan,Elektronik,12,674136,13482,660654
2026-01-25,Medan,Fashion,9,480843,9616,471227
2026-01-25,Medan,ATK,5,248795,4975,243820
2026-01-25,Medan,Makanan,9,480843,9616,471227
2026-01-25,Medan,Kesehatan,11,607871,12157,595714
2026-01-25,Makassar,Elektronik,15,842670,16853,825817
2026-01-25,Makassar,Fashion,12,641124,12822,628302
2026-01-25,Makassar,ATK,8,398072,7961,390111
2026-01-25,Makassar,Makanan,12,641124,12822,628302
2026-01-25,Makassar,Kesehatan,14,773654,15473,758181
2026-01-26,Jakarta,Elektronik,17,970615,29118,941497
2026-01-26,Jakarta,Fashion,14,760816,22824,737992
2026-01-26,Jakarta,ATK,10,506760,15202,491558
2026-01-26,Jakarta,Makanan,14,760816,22824,737992
2026-01-26,Jakarta,Kesehatan,16,898848,26965,871883
2026-01-26,Bandung,Elektronik,17,970615,29118,941497
2026-01-26,Bandung,Fashion,14,760816,22824,737992
2026-01-26,Bandung,ATK,10,506760,15202,491558
2026-01-26,Bandung,Makanan,14,760816,22824,737992
2026-01-26,Bandung,Kesehatan,16,898848,26965,871883
2026-01-26,Surabaya,Elektronik,18,1027710,30831,996879
2026-01-26,Surabaya,Fashion,15,815160,24454,790706
2026-01-26,Surabaya,ATK,11,557436,16723,540713
2026-01-26,Surabaya,Makanan,15,815160,24454,790706
2026-01-26,Surabaya,Kesehatan,17,955026,28650,926376
2026-01-26,Medan,Elektronik,15,856425,25692,830733
2026-01-26,Medan,Fashion,12,652128,19563,632565
2026-01-26,Medan,ATK,8,405408,12162,393246
2026-01-26,Medan,Makanan,12,652128,19563,632565
2026-01-26,Medan,Kesehatan,14,786492,23594,762898
2026-01-26,Makassar,Elektronik,18,1027710,30831,996879
2026-01-26,Makassar,Fashion,15,815160,24454,790706
2026-01-26,Makassar,ATK,11,557436,16723,540713
2026-01-26,Makassar,Makanan,15,815160,24454,790706
2026-01-26,Makassar,Kesehatan,17,955026,28650,926376
2026-01-27,Jakarta,Elektronik,20,1160240,46409,1113831
2026-01-27,Jakarta,Fashion,17,939437,37577,901860
2026-01-27,Jakarta,ATK,13,670709,26828,643881
2026-01-27,Jakarta,Makanan,17,939437,37577,901860
2026-01-27,Jakarta,Kesehatan,19,1084805,43392,1041413
2026-01-27,Bandung,Elektronik,20,1160240,46409,1113831
2026-01-27,Bandung,Fashion,17,939437,37577,901860
2026-01-27,Bandung,ATK,13,670709,26828,643881
2026-01-27,Bandung,Makanan,17,939437,37577,901860
2026-01-27,Bandung,Kesehatan,19,1084805,43392,1041413
2026-01-27,Surabaya,Elektronik,21,1218252,48730,1169522
2026-01-27,Surabaya,Fashion,18,994698,39787,954911
2026-01-27,Surabaya,ATK,14,722302,28892,693410
2026-01-27,Surabaya,Makanan,18,994698,39787,954911
2026-01-27,Surabaya,Kesehatan,20,1141900,45676,1096224
2026-01-27,Medan,Elektronik,18,1044216,41768,1002448
2026-01-27,Medan,Fashion,15,828915,33156,795759
2026-01-27,Medan,ATK,11,567523,22700,544823
2026-01-27,Medan,Makanan,15,828915,33156,795759
2026-01-27,Medan,Kesehatan,17,970615,38824,931791
2026-01-27,Makassar,Elektronik,21,1218252,48730,1169522
2026-01-27,Makassar,Fashion,18,994698,39787,954911
2026-01-27,Makassar,ATK,14,722302,28892,693410
2026-01-27,Makassar,Makanan,18,994698,39787,954911
2026-01-27,Makassar,Kesehatan,20,1141900,45676,1096224
2026-01-28,Jakarta,Elektronik,23,1355367,67768,1287599
2026-01-28,Jakarta,Fashion,20,1123560,56178,1067382
2026-01-28,Jakarta,ATK,16,840160,42008,798152
2026-01-28,Jakarta,Makanan,20,1123560,56178,1067382
2026-01-28,Jakarta,Kesehatan,22,1276264,63813,1212451
2026-01-28,Bandung,Elektronik,23,1355367,67768,1287599
2026-01-28,Bandung,Fashion,20,1123560,56178,1067382
2026-01-28,Bandung,ATK,16,840160,42008,798152
2026-01-28,Bandung,Makanan,20,1123560,56178,1067382
2026-01-28,Bandung,Kesehatan,22,1276264,63813,1212451
2026-01-28,Surabaya,Elektronik,24,1414296,70714,1343582
2026-01-28,Surabaya,Fashion,21,1179738,58986,1120752
2026-01-28,Surabaya,ATK,17,892670,44633,848037
2026-01-28,Surabaya,Makanan,21,1179738,58986,1120752
2026-01-28,Surabaya,Kesehatan,23,1334276,66713,1267563
2026-01-28,Medan,Elektronik,21,1237509,61875,1175634
2026-01-28,Medan,Fashion,18,1011204,50560,960644
2026-01-28,Medan,ATK,14,735140,36757,698383
2026-01-28,Medan,Makanan,18,1011204,50560,960644
2026-01-28,Medan,Kesehatan,20,1160240,58012,1102228
2026-01-28,Makassar,Elektronik,24,1414296,70714,1343582
2026-01-28,Makassar,Fashion,21,1179738,58986,1120752
2026-01-28,Makassar,ATK,17,892670,44633,848037
2026-01-28,Makassar,Makanan,21,1179738,58986,1120752
2026-01-28,Makassar,Kesehatan,23,1334276,66713,1267563
2026-01-29,Jakarta,Elektronik,26,1555996,93359,1462637
2026-01-29,Jakarta,Fashion,23,1313185,78791,1234394
2026-01-29,Jakarta,ATK,19,1015113,60906,954207
2026-01-29,Jakarta,Makanan,23,1313185,78791,1234394
2026-01-29,Jakarta,Kesehatan,25,1473225,88393,1384832
2026-01-29,Bandung,Elektronik,26,1555996,93359,1462637
2026-01-29,Bandung,Fashion,23,1313185,78791,1234394
2026-01-29,Bandung,ATK,19,1015113,60906,954207
2026-01-29,Bandung,Makanan,23,1313185,78791,1234394
2026-01-29,Bandung,Kesehatan,25,1473225,88393,1384832
2026-01-29,Surabaya,Elektronik,27,1615842,96950,1518892
2026-01-29,Surabaya,Fashion,24,1370280,82216,1288064
2026-01-29,Surabaya,ATK,20,1068540,64112,1004428
2026-01-29,Surabaya,Makanan,24,1370280,82216,1288064
2026-01-29,Surabaya,Kesehatan,26,1532154,91929,1440225
2026-01-29,Medan,Elektronik,24,1436304,86178,1350126
2026-01-29,Medan,Fashion,21,1198995,71939,1127056
2026-01-29,Medan,ATK,17,908259,54495,853764
2026-01-29,Medan,Makanan,21,1198995,71939,1127056
2026-01-29,Medan,Kesehatan,23,1355367,81322,1274045
2026-01-29,Makassar,Elektronik,27,1615842,96950,1518892
2026-01-29,Makassar,Fashion,24,1370280,82216,1288064
2026-01-29,Makassar,ATK,20,1068540,64112,1004428
2026-01-29,Makassar,Makanan,24,1370280,82216,1288064
2026-01-29,Makassar,Kesehatan,26,1532154,91929,1440225
2026-01-30,Jakarta,Elektronik,29,1762127,123348,1638779
2026-01-30,Jakarta,Fashion,26,1508312,105581,1402731
2026-01-30,Jakarta,ATK,22,1195568,83689,1111879
2026-01-30,Jakarta,Makanan,26,1508312,105581,1402731
2026-01-30,Jakarta,Kesehatan,28,1675688,117298,1558390
2026-01-30,Bandung,Elektronik,29,1762127,123348,1638779
2026-01-30,Bandung,Fashion,26,1508312,105581,1402731
2026-01-30,Bandung,ATK,22,1195568,83689,1111879
2026-01-30,Bandung,Makanan,26,1508312,105581,1402731
2026-01-30,Bandung,Kesehatan,28,1675688,117298,1558390
2026-01-30,Surabaya,Elektronik,30,1822890,127602,1695288
2026-01-30,Surabaya,Fashion,27,1566324,109642,1456682
2026-01-30,Surabaya,ATK,23,1249912,87493,1162419
2026-01-30,Surabaya,Makanan,27,1566324,109642,1456682
2026-01-30,Surabaya,Kesehatan,29,1735534,121487,1614047
2026-01-30,Medan,Elektronik,27,1640601,114842,1525759
2026-01-30,Medan,Fashion,24,1392288,97460,1294828
2026-01-30,Medan,ATK,20,1086880,76081,1010799
2026-01-30,Medan,Makanan,24,1392288,97460,1294828
2026-01-30,Medan,Kesehatan,26,1555996,108919,1447077
2026-01-30,Makassar,Elektronik,30,1822890,127602,1695288
2026-01-30,Makassar,Fashion,27,1566324,109642,1456682
2026-01-30,Makassar,ATK,23,1249912,87493,1162419
2026-01-30,Makassar,Makanan,27,1566324,109642,1456682
2026-01-30,Makassar,Kesehatan,29,1735534,121487,1614047
2026-01-31,Jakarta,Elektronik,32,1973760,157900,1815860
2026-01-31,Jakarta,Fashion,29,1708941,136715,1572226
2026-01-31,Jakarta,ATK,25,1381525,110522,1271003
2026-01-31,Jakarta,Makanan,29,1708941,136715,1572226
2026-01-31,Jakarta,Kesehatan,31,1883653,150692,1732961
2026-01-31,Bandung,Elektronik,32,1973760,157900,1815860
2026-01-31,Bandung,Fashion,29,1708941,136715,1572226
2026-01-31,Bandung,ATK,25,1381525,110522,1271003
2026-01-31,Bandung,Makanan,29,1708941,136715,1572226
2026-01-31,Bandung,Kesehatan,31,1883653,150692,1732961
2026-01-31,Surabaya,Elektronik,33,2035440,162835,1872605
2026-01-31,Surabaya,Fashion,30,1767870,141429,1626441
2026-01-31,Surabaya,ATK,26,1436786,114942,1321844
2026-01-31,Surabaya,Makanan,30,1767870,141429,1626441
2026-01-31,Surabaya,Kesehatan,32,1944416,155553,1788863
2026-01-31,Medan,Elektronik,30,1850400,148032,1702368
2026-01-31,Medan,Fashion,27,1591083,127286,1463797
2026-01-31,Medan,ATK,23,1271003,101680,1169323
2026-01-31,Medan,Makanan,27,1591083,127286,1463797
2026-01-31,Medan,Kesehatan,29,1762127,140970,1621157
2026-01-31,Makassar,Elektronik,33,2035440,162835,1872605
2026-01-31,Makassar,Fashion,30,1767870,141429,1626441
2026-01-31,Makassar,ATK,26,1436786,114942,1321844
2026-01-31,Makassar,Makanan,30,1767870,141429,1626441
2026-01-31,Makassar,Kesehatan,32,1944416,155553,1788863
2026-02-01,Jakarta,Elektronik,35,2190895,197180,1993715
2026-02-01,Jakarta,Fashion,32,1915072,172356,1742716
2026-02-01,Jakarta,ATK,28,1572984,141568,1431416
2026-02-01,Jakarta,Makanan,32,1915072,172356,1742716
2026-02-01,Jakarta,Kesehatan,34,2097120,188740,1908380
2026-02-01,Bandung,Elektronik,35,2190895,197180,1993715
2026-02-01,Bandung,Fashion,32,1915072,172356,1742716
2026-02-01,Bandung,ATK,28,1572984,141568,1431416
2026-02-01,Bandung,Makanan,32,1915072,172356,1742716
2026-02-01,Bandung,Kesehatan,34,2097120,188740,1908380
2026-02-01,Surabaya,Elektronik,36,2253492,202814,2050678
2026-02-01,Surabaya,Fashion,33,1974918,177742,1797176
2026-02-01,Surabaya,ATK,29,1629162,146624,1482538
2026-02-01,Surabaya,Makanan,33,1974918,177742,1797176
2026-02-01,Surabaya,Kesehatan,35,2158800,194292,1964508
2026-02-01,Medan,Elektronik,33,2065701,185913,1879788
2026-02-01,Medan,Fashion,30,1795380,161584,1633796
2026-02-01,Medan,ATK,26,1460628,131456,1329172
2026-02-01,Medan,Makanan,30,1795380,161584,1633796
2026-02-01,Medan,Kesehatan,32,1973760,177638,1796122
2026-02-01,Makassar,Elektronik,36,2253492,202814,2050678
2026-02-01,Makassar,Fashion,33,1974918,177742,1797176
2026-02-01,Makassar,ATK,29,1629162,146624,1482538
2026-02-01,Makassar,Makanan,33,1974918,177742,1797176
2026-02-01,Makassar,Kesehatan,35,2158800,194292,1964508
2026-02-02,Jakarta,Elektronik,38,2413532,241353,2172179
2026-02-02,Jakarta,Fashion,35,2126705,212670,1914035
2026-02-02,Jakarta,ATK,31,1769945,176994,1592951
2026-02-02,Jakarta,Makanan,35,2126705,212670,1914035
2026-02-02,Jakarta,Kesehatan,37,2316089,231608,2084481
2026-02-02,Bandung,Elektronik,38,2413532,241353,2172179
2026-02-02,Bandung,Fashion,35,2126705,212670,1914035
2026-02-02,Bandung,ATK,31,1769945,176994,1592951
2026-02-02,Bandung,Makanan,35,2126705,212670,1914035
2026-02-02,Bandung,Kesehatan,37,2316089,231608,2084481
2026-02-02,Surabaya,Elektronik,39,2477046,247704,2229342
2026-02-02,Surabaya,Fashion,36,2187468,218746,1968722
2026-02-02,Surabaya,ATK,32,1827040,182704,1644336
2026-02-02,Surabaya,Makanan,36,2187468,218746,1968722
2026-02-02,Surabaya,Kesehatan,38,2378686,237868,2140818
2026-02-02,Medan,Elektronik,36,2286504,228650,2057854
2026-02-02,Medan,Fashion,33,2005179,200517,1804662
2026-02-02,Medan,ATK,29,1655755,165575,1490180
2026-02-02,Medan,Makanan,33,2005179,200517,1804662
2026-02-02,Medan,Kesehatan,35,2190895,219089,1971806
2026-02-02,Makassar,Elektronik,39,2477046,247704,2229342
2026-02-02,Makassar,Fashion,36,2187468,218746,1968722
2026-02-02,Makassar,ATK,32,1827040,182704,1644336
2026-02-02,Makassar,Makanan,36,2187468,218746,1968722
2026-02-02,Makassar,Kesehatan,38,2378686,237868,2140818
2026-02-03,Jakarta,Elektronik,41,2641671,0,2641671
2026-02-03,Jakarta,Fashion,38,2343840,0,2343840
2026-02-03,Jakarta,ATK,34,1972408,0,1972408
2026-02-03,Jakarta,Makanan,38,2343840,0,2343840
2026-02-03,Jakarta,Kesehatan,40,2540560,0,2540560
2026-02-03,Bandung,Elektronik,41,2641671,0,2641671
2026-02-03,Bandung,Fashion,38,2343840,0,2343840
2026-02-03,Bandung,ATK,34,1972408,0,1972408
2026-02-03,Bandung,Makanan,38,2343840,0,2343840
2026-02-03,Bandung,Kesehatan,40,2540560,0,2540560
2026-02-03,Surabaya,Elektronik,42,2706102,0,2706102
2026-02-03,Surabaya,Fashion,39,2405520,0,2405520
2026-02-03,Surabaya,ATK,35,2030420,0,2030420
2026-02-03,Surabaya,Makanan,39,2405520,0,2405520
2026-02-03,Surabaya,Kesehatan,41,2604074,0,2604074
2026-02-03,Medan,Elektronik,39,2512809,0,2512809
2026-02-03,Medan,Fashion,36,2220480,0,2220480
2026-02-03,Medan,ATK,32,1856384,0,1856384
2026-02-03,Medan,Makanan,36,2220480,0,2220480
2026-02-03,Medan,Kesehatan,38,2413532,0,2413532
2026-02-03,Makassar,Elektronik,42,2706102,0,2706102
2026-02-03,Makassar,Fashion,39,2405520,0,2405520
2026-02-03,Makassar,ATK,35,2030420,0,2030420
2026-02-03,Makassar,Makanan,39,2405520,0,2405520
2026-02-03,Makassar,Kesehatan,41,2604074,0,2604074
2026-02-04,Jakarta,Elektronik,44,2875312,28753,2846559
2026-02-04,Jakarta,Fashion,41,2566477,25664,2540813
2026-02-04,Jakarta,ATK,37,2180373,21803,2158570
2026-02-04,Jakarta,Makanan,41,2566477,25664,2540813
2026-02-04,Jakarta,Kesehatan,43,2770533,27705,2742828
2026-02-04,Bandung,Elektronik,44,2875312,28753,2846559
2026-02-04,Bandung,Fashion,41,2566477,25664,2540813
2026-02-04,Bandung,ATK,37,2180373,21803,2158570
2026-02-04,Bandung,Makanan,41,2566477,25664,2540813
2026-02-04,Bandung,Kesehatan,43,2770533,27705,2742828
2026-02-04,Surabaya,Elektronik,45,2940660,29406,2911254
2026-02-04,Surabaya,Fashion,42,2629074,26290,2602784
2026-02-04,Surabaya,ATK,38,2239302,22393,2216909
2026-02-04,Surabaya,Makanan,42,2629074,26290,2602784
2026-02-04,Surabaya,Kesehatan,44,2834964,28349,2806615
2026-02-04,Medan,Elektronik,42,2744616,27446,2717170
2026-02-04,Medan,Fashion,39,2441283,24412,2416871
2026-02-04,Medan,ATK,35,2062515,20625,2041890
2026-02-04,Medan,Makanan,39,2441283,24412,2416871
2026-02-04,Medan,Kesehatan,41,2641671,26416,2615255
2026-02-04,Makassar,Elektronik,45,2940660,29406,2911254
2026-02-04,Makassar,Fashion,42,2629074,26290,2602784
